timestamp,user_id,network_type,throughput_mbps,latency_ms
2024-04-27T00:00:38Z,user_38,5G,900.45,9
2024-04-27T00:00:39Z,user_39,5G,215.34,40
2024-04-27T00:00:40Z,user_40,5G,370.12,25
2024-04-27T00:00:41Z,user_41,5G,420.89,22
2024-04-27T00:00:42Z,user_42,5G,580.45,17
2024-04-27T00:00:43Z,user_43,5G,690.23,14
2024-04-27T00:00:44Z,user_44,5G,730.67,13
2024-04-27T00:00:45Z,user_45,5G,810.12,12
2024-04-27T00:00:46Z,user_46,5G,350.78,28
2024-04-27T00:00:47Z,user_47,5G,410.45,23
2024-04-27T00:00:48Z,user_48,5G,495.12,20
2024-04-27T00:00:49Z,user_49,5G,610.89,15
2024-04-27T00:00:50Z,user_50,5G,720.45,12
2024-04-27T00:00:51Z,user_51,5G,660.23,13
2024-04-27T00:00:52Z,user_52,5G,540.67,16
2024-04-27T00:00:53Z,user_53,5G,480.12,21
2024-04-27T00:00:54Z,user_54,5G,525.89,18
2024-04-27T00:00:55Z,user_55,5G,605.45,14
2024-04-27T00:00:56Z,user_56,5G,720.23,11
2024-04-27T00:00:57Z,user_57,5G,875.67,10
2024-04-27T00:00:58Z,user_58,5G,930.12,8
2024-04-27T00:00:59Z,user_59,5G,150.89,40
2024-04-27T00:01:00Z,user_60,5G,250.45,32
2024-04-27T00:01:01Z,user_61,5G,370.23,26
2024-04-27T00:01:02Z,user_62,5G,410.67,22
2024-04-27T00:01:03Z,user_63,5G,550.12,18
2024-04-27T00:01:04Z,user_64,5G,600.89,15
2024-04-27T00:01:05Z,user_65,5G,670.45,12
2024-04-27T00:01:06Z,user_66,5G,720.23,11
2024-04-27T00:01:07Z,user_67,5G,810.12,10
2024-04-27T00:01:08Z,user_68,5G,890.67,9
2024-04-27T00:01:09Z,user_69,5G,940.45,7
2024-04-27T00:01:10Z,user_70,5G,980.12,6
2024-04-27T00:01:11Z,user_71,5G,320.89,25
2024-04-27T00:01:12Z,user_72,5G,400.45,20
2024-04-27T00:01:13Z,user_73,5G,470.23,18
2024-04-27T00:01:14Z,user_74,5G,520.67,15
2024-04-27T00:01:15Z,user_75,5G,600.12,13
2024-04-27T00:01:16Z,user_76,5G,650.89,12
2024-04-27T00:01:17Z,user_77,5G,700.45,11
2024-04-27T00:01:18Z,user_78,5G,750.23,10
2024-04-27T00:01:19Z,user_79,5G,800.12,9
2024-04-27T00:01:20Z,user_80,5G,850.67,8
2024-04-27T00:01:21Z,user_81,5G,900.45,7
2024-04-27T00:01:22Z,user_82,5G,950.12,6
2024-04-27T00:01:23Z,user_83,5G,500.89,15
2024-04-27T00:01:24Z,user_84,5G,540.45,14
2024-04-27T00:01:25Z,user_85,5G,580.23,13
2024-04-27T00:01:26Z,user_86,5G,620.67,12
2024-04-27T00:01:27Z,user_87,5G,660.12,11
2024-04-27T00:01:28Z,user_88,5G,700.89,10
2024-04-27T00:01:29Z,user_89,5G,740.45,9
2024-04-27T00:01:30Z,user_90,5G,780.23,8
2024-04-27T00:01:31Z,user_91,5G,820.12,7
2024-04-27T00:01:32Z,user_92,5G,860.67,6
2024-04-27T00:01:33Z,user_93,5G,900.45,5
2024-04-27T00:01:34Z,user_94,5G,940.12,7
2024-04-27T00:01:35Z,user_95,5G,980.89,6
2024-04-27T00:01:36Z,user_96,5G,300.45,20
2024-04-27T00:01:37Z,user_97,5G,350.23,18
2024-04-27T00:01:38Z,user_98,5G,400.67,15
2024-04-27T00:01:39Z,user_99,5G,450.12,14
2024-04-27T00:01:40Z,user_100,5G,500.89,12
2024-04-27T00:01:41Z,user_101,5G,550.45,10
2024-04-27T00:01:42Z,user_102,5G,600.23,9
2024-04-27T00:01:43Z,user_103,5G,650.12,8
2024-04-27T00:01:44Z,user_104,5G,700.67,7
2024-04-27T00:01:45Z,user_105,5G,750.45,6
2024-04-27T00:01:46Z,user_106,5G,800.12,5
2024-04-27T00:01:47Z,user_107,5G,850.89,8
2024-04-27T00:01:48Z,user_108,5G,900.45,7
2024-04-27T00:01:49Z,user_109,5G,950.23,6
2024-04-27T00:01:50Z,user_110,5G,990.12,5
2024-04-27T00:01:51Z,user_111,5G,200.89,35
2024-04-27T00:01:52Z,user_112,5G,250.45,30
2024-04-27T00:01:53Z,user_113,5G,300.23,25
2024-04-27T00:01:54Z,user_114,5G,350.12,22
2024-04-27T00:01:55Z,user_115,5G,400.67,20
2024-04-27T00:01:56Z,user_116,5G,450.45,18
2024-04-27T00:01:57Z,user_117,5G,500.12,15
2024-04-27T00:01:58Z,user_118,5G,550.89,13
2024-04-27T00:01:59Z,user_119,5G,600.45,12
2024-04-27T00:02:00Z,user_120,5G,650.23,10
2024-04-27T00:02:01Z,user_121,5G,700.12,9
2024-04-27T00:02:02Z,user_122,5G,750.67,8
2024-04-27T00:02:03Z,user_123,5G,800.45,7
2024-04-27T00:02:04Z,user_124,5G,850.12,6
2024-04-27T00:02:05Z,user_125,5G,900.89,5
2024-04-27T00:02:06Z,user_126,5G,950.45,7
2024-04-27T00:02:07Z,user_127,5G,990.23,6
2024-04-27T00:02:08Z,user_128,5G,1000.00,5
2024-04-27T00:02:09Z,user_129,5G,480.89,15
2024-04-27T00:02:10Z,user_130,5G,530.45,13
2024-04-27T00:02:11Z,user_131,5G,580.23,12
2024-04-27T00:02:12Z,user_132,5G,620.12,10
2024-04-27T00:02:13Z,user_133,5G,670.67,9
2024-04-27T00:02:14Z,user_134,5G,710.45,8
2024-04-27T00:02:15Z,user_135,5G,750.12,7
2024-04-27T00:02:16Z,user_136,5G,790.89,6
2024-04-27T00:02:17Z,user_137,5G,830.45,5
2024-04-27T00:02:18Z,user_138,5G,870.23,7
2024-04-27T00:02:19Z,user_139,5G,910.12,6
2024-04-27T00:02:20Z,user_140,5G,950.67,5
2024-04-27T00:02:21Z,user_141,5G,990.45,5
2024-04-27T00:02:22Z,user_142,5G,300.12,20
2024-04-27T00:02:23Z,user_143,5G,350.89,18
2024-04-27T00:02:24Z,user_144,5G,400.45,16
2024-04-27T00:02:25Z,user_145,5G,450.23,15
2024-04-27T00:02:26Z,user_146,5G,500.12,13
2024-04-27T00:02:27Z,user_147,5G,550.89,12
2024-04-27T00:02:28Z,user_148,5G,600.45,11
2024-04-27T00:02:29Z,user_149,5G,650.23,10
2024-04-27T00:02:30Z,user_150,5G,700.12,9
2024-04-27T00:02:31Z,user_151,5G,750.67,8
2024-04-27T00:02:32Z,user_152,5G,800.45,7
2024-04-27T00:02:33Z,user_153,5G,850.12,6
2024-04-27T00:02:34Z,user_154,5G,900.89,5
2024-04-27T00:02:35Z,user_155,5G,950.45,5
2024-04-27T00:02:36Z,user_156,5G,990.23,6
2024-04-27T00:02:37Z,user_157,5G,1000.00,7
2024-04-27T00:02:38Z,user_158,5G,500.12,15
2024-04-27T00:02:39Z,user_159,5G,540.89,14
2024-04-27T00:02:40Z,user_160,5G,580.45,13
2024-04-27T00:02:41Z,user_161,5G,620.23,12
2024-04-27T00:02:42Z,user_162,5G,670.12,11
2024-04-27T00:02:43Z,user_163,5G,710.89,10
2024-04-27T00:02:44Z,user_164,5G,750.45,9
2024-04-27T00:02:45Z,user_165,5G,790.23,8
2024-04-27T00:02:46Z,user_166,5G,830.12,7
2024-04-27T00:02:47Z,user_167,5G,870.89,6
2024-04-27T00:02:48Z,user_168,5G,910.45,5
2024-04-27T00:02:49Z,user_169,5G,950.23,5
2024-04-27T00:02:50Z,user_170,5G,990.12,6
2024-04-27T00:02:51Z,user_171,5G,320.89,20
2024-04-27T00:02:52Z,user_172,5G,370.45,18
2024-04-27T00:02:53Z,user_173,5G,420.23,16
2024-04-27T00:02:54Z,user_174,5G,470.12,15
2024-04-27T00:02:55Z,user_175,5G,520.89,13
2024-04-27T00:02:56Z,user_176,5G,570.45,12
2024-04-27T00:02:57Z,user_177,5G,620.23,11
2024-04-27T00:02:58Z,user_178,5G,670.12,10
2024-04-27T00:02:59Z,user_179,5G,720.89,9
2024-04-27T00:03:00Z,user_180,5G,770.45,8
2024-04-27T00:03:01Z,user_181,5G,820.23,7
2024-04-27T00:03:02Z,user_182,5G,870.12,6
2024-04-27T00:03:03Z,user_183,5G,920.89,5
2024-04-27T00:03:04Z,user_184,5G,970.45,5
2024-04-27T00:03:05Z,user_185,5G,1000.00,6
2024-04-27T00:03:06Z,user_186,5G,300.12,21
2024-04-27T00:03:07Z,user_187,5G,350.89,19
2024-04-27T00:03:08Z,user_188,5G,400.45,17
2024-04-27T00:03:09Z,user_189,5G,450.23,15
2024-04-27T00:03:10Z,user_190,5G,500.12,14
2024-04-27T00:03:11Z,user_191,5G,550.89,12
2024-04-27T00:03:12Z,user_192,5G,600.45,11
2024-04-27T00:03:13Z,user_193,5G,650.23,10
2024-04-27T00:03:14Z,user_194,5G,700.12,9
2024-04-27T00:03:15Z,user_195,5G,750.67,8
2024-04-27T00:03:16Z,user_196,5G,800.45,7
2024-04-27T00:03:17Z,user_197,5G,850.12,6
2024-04-27T00:03:18Z,user_198,5G,900.89,5
2024-04-27T00:03:19Z,user_199,5G,950.45,5
2024-04-27T00:03:20Z,user_200,5G,990.23,6
2024-04-27T00:03:21Z,user_201,5G,1000.00,7
2024-04-27T00:03:22Z,user_202,5G,480.12,16
2024-04-27T00:03:23Z,user_203,5G,530.89,14
2024-04-27T00:03:24Z,user_204,5G,580.45,13
2024-04-27T00:03:25Z,user_205,5G,620.23,12
2024-04-27T00:03:26Z,user_206,5G,670.12,11
2024-04-27T00:03:27Z,user_207,5G,710.89,10
2024-04-27T00:03:28Z,user_208,5G,750.45,9
2024-04-27T00:03:29Z,user_209,5G,790.23,8
2024-04-27T00:03:30Z,user_210,5G,830.12,7
2024-04-27T00:03:31Z,user_211,5G,870.89,6
2024-04-27T00:03:32Z,user_212,5G,910.45,5
2024-04-27T00:03:33Z,user_213,5G,950.23,5
2024-04-27T00:03:34Z,user_214,5G,990.12,6
2024-04-27T00:03:35Z,user_215,5G,320.89,20
2024-04-27T00:03:36Z,user_216,5G,370.45,18
2024-04-27T00:03:37Z,user_217,5G,420.23,16
2024-04-27T00:03:38Z,user_218,5G,470.12,15
2024-04-27T00:03:39Z,user_219,5G,520.89,13
2024-04-27T00:03:40Z,user_220,5G,570.45,12
2024-04-27T00:03:41Z,user_221,5G,620.23,11
2024-04-27T00:03:42Z,user_222,5G,670.12,10
2024-04-27T00:03:43Z,user_223,5G,720.89,9
2024-04-27T00:03:44Z,user_224,5G,770.45,8
2024-04-27T00:03:45Z,user_225,5G,820.23,7
2024-04-27T00:03:46Z,user_226,5G,870.12,6
2024-04-27T00:03:47Z,user_227,5G,920.89,5
2024-04-27T00:03:48Z,user_228,5G,970.45,5
2024-04-27T00:03:49Z,user_229,5G,1000.00,6
2024-04-27T00:03:50Z,user_230,5G,300.12,21
2024-04-27T00:03:51Z,user_231,5G,350.89,19
2024-04-27T00:03:52Z,user_232,5G,400.45,17
2024-04-27T00:03:53Z,user_233,5G,450.23,15
2024-04-27T00:03:54Z,user_234,5G,500.12,14
2024-04-27T00:03:55Z,user_235,5G,550.89,12
2024-04-27T00:03:56Z,user_236,5G,600.45,11
2024-04-27T00:03:57Z,user_237,5G,650.23,10
2024-04-27T00:03:58Z,user_238,5G,700.12,9
2024-04-27T00:03:59Z,user_239,5G,750.67,8
2024-04-27T00:04:00Z,user_240,5G,800.45,7
2024-04-27T00:04:01Z,user_241,5G,850.12,6
2024-04-27T00:04:02Z,user_242,5G,900.89,5
2024-04-27T00:04:03Z,user_243,5G,950.45,5
2024-04-27T00:04:04Z,user_244,5G,990.23,6
2024-04-27T00:04:05Z,user_245,5G,1000.00,7
2024-04-27T00:04:06Z,user_246,5G,480.12,16
2024-04-27T00:04:07Z,user_247,5G,530.89,14
2024-04-27T00:04:08Z,user_248,5G,580.45,13
2024-04-27T00:04:09Z,user_249,5G,620.23,12
2024-04-27T00:04:10Z,user_250,5G,670.12,11
2024-04-27T00:04:11Z,user_251,5G,710.89,10
2024-04-27T00:04:12Z,user_252,5G,750.45,9
2024-04-27T00:04:13Z,user_253,5G,790.23,8
2024-04-27T00:04:14Z,user_254,5G,830.12,7
2024-04-27T00:04:15Z,user_255,5G,870.89,6
2024-04-27T00:04:16Z,user_256,5G,910.45,5
2024-04-27T00:04:17Z,user_257,5G,950.23,5
2024-04-27T00:04:18Z,user_258,5G,990.12,6
2024-04-27T00:04:19Z,user_259,5G,320.89,20
2024-04-27T00:04:20Z,user_260,5G,370.45,18
2024-04-27T00:04:21Z,user_261,5G,420.23,16
2024-04-27T00:04:22Z,user_262,5G,470.12,15
2024-04-27T00:04:23Z,user_263,5G,520.89,13
2024-04-27T00:04:24Z,user_264,5G,570.45,12
2024-04-27T00:04:25Z,user_265,5G,620.23,11
2024-04-27T00:04:26Z,user_266,5G,670.12,10
2024-04-27T00:04:27Z,user_267,5G,720.89,9
2024-04-27T00:04:28Z,user_268,5G,770.45,8
2024-04-27T00:04:29Z,user_269,5G,820.23,7
2024-04-27T00:04:30Z,user_270,5G,870.12,6
2024-04-27T00:04:31Z,user_271,5G,920.89,5
2024-04-27T00:04:32Z,user_272,5G,970.45,5
2024-04-27T00:04:33Z,user_273,5G,1000.00,6
2024-04-27T00:04:34Z,user_274,5G,300.12,21
2024-04-27T00:04:35Z,user_275,5G,350.89,19
2024-04-27T00:04:36Z,user_276,5G,400.45,17
2024-04-27T00:04:37Z,user_277,5G,450.23,15
2024-04-27T00:04:38Z,user_278,5G,500.12,14
2024-04-27T00:04:39Z,user_279,5G,550.89,12
2024-04-27T00:04:40Z,user_280,5G,600.45,11
2024-04-27T00:04:41Z,user_281,5G,650.23,10
2024-04-27T00:04:42Z,user_282,5G,700.12,9
2024-04-27T00:04:43Z,user_283,5G,750.67,8
2024-04-27T00:04:44Z,user_284,5G,800.45,7
2024-04-27T00:04:45Z,user_285,5G,850.12,6
2024-04-27T00:04:46Z,user_286,5G,900.89,5
2024-04-27T00:04:47Z,user_287,5G,950.45,5
2024-04-27T00:04:48Z,user_288,5G,990.23,6
2024-04-27T00:04:49Z,user_289,5G,1000.00,7
2024-04-27T00:04:50Z,user_290,5G,480.12,16
2024-04-27T00:04:51Z,user_291,5G,530.89,14
2024-04-27T00:04:52Z,user_292,5G,580.45,13
2024-04-27T00:04:53Z,user_293,5G,620.23,12
2024-04-27T00:04:54Z,user_294,5G,670.12,11
2024-04-27T00:04:55Z,user_295,5G,710.89,10
2024-04-27T00:04:56Z,user_296,5G,750.45,9
2024-04-27T00:04:57Z,user_297,5G,790.23,8
2024-04-27T00:04:58Z,user_298,5G,830.12,7
2024-04-27T00:04:59Z,user_299,5G,870.89,6
2024-04-27T00:05:00Z,user_300,5G,910.45,5
2024-04-27T00:05:01Z,user_301,5G,950.23,5
2024-04-27T00:05:02Z,user_302,5G,990.12,6
2024-04-27T00:05:03Z,user_303,5G,320.89,20
2024-04-27T00:05:04Z,user_304,5G,370.45,18
2024-04-27T00:05:05Z,user_305,5G,420.23,16
2024-04-27T00:05:06Z,user_306,5G,470.12,15
2024-04-27T00:05:07Z,user_307,5G,520.89,13
2024-04-27T00:05:08Z,user_308,5G,570.45,12
2024-04-27T00:05:09Z,user_309,5G,620.23,11
2024-04-27T00:05:10Z,user_310,5G,670.12,10
2024-04-27T00:05:11Z,user_311,5G,720.89,9
2024-04-27T00:05:12Z,user_312,5G,770.45,8
2024-04-27T00:05:13Z,user_313,5G,820.23,7
2024-04-27T00:05:14Z,user_314,5G,870.12,6
2024-04-27T00:05:15Z,user_315,5G,920.89,5
2024-04-27T00:05:16Z,user_316,5G,970.45,5
2024-04-27T00:05:17Z,user_317,5G,1000.00,6
2024-04-27T00:05:18Z,user_318,5G,300.12,21
2024-04-27T00:05:19Z,user_319,5G,350.89,19
2024-04-27T00:05:20Z,user_320,5G,400.45,17
2024-04-27T00:05:21Z,user_321,5G,450.23,15
2024-04-27T00:05:22Z,user_322,5G,500.12,14
2024-04-27T00:05:23Z,user_323,5G,550.89,12
2024-04-27T00:05:24Z,user_324,5G,600.45,11
2024-04-27T00:05:25Z,user_325,5G,650.23,10
2024-04-27T00:05:26Z,user_326,5G,700.12,9
2024-04-27T00:05:27Z,user_327,5G,750.67,8
2024-04-27T00:05:28Z,user_328,5G,800.45,7
2024-04-27T00:05:29Z,user_329,5G,850.12,6
2024-04-27T00:05:30Z,user_330,5G,900.89,5
2024-04-27T00:05:31Z,user_331,5G,950.45,5
2024-04-27T00:05:32Z,user_332,5G,990.23,6
2024-04-27T00:05:33Z,user_333,5G,1000.00,7
2024-04-27T00:05:34Z,user_334,5G,480.12,16
2024-04-27T00:05:35Z,user_335,5G,530.89,14
2024-04-27T00:05:36Z,user_336,5G,580.45,13
2024-04-27T00:05:37Z,user_337,5G,620.23,12
2024-04-27T00:05:38Z,user_338,5G,670.12,11
2024-04-27T00:05:39Z,user_339,5G,710.89,10
2024-04-27T00:05:40Z,user_340,5G,750.45,9
2024-04-27T00:05:41Z,user_341,5G,790.23,8
2024-04-27T00:05:42Z,user_342,5G,830.12,7
2024-04-27T00:05:43Z,user_343,5G,870.89,6
2024-04-27T00:05:44Z,user_344,5G,910.45,5
2024-04-27T00:05:45Z,user_345,5G,950.23,5
2024-04-27T00:05:46Z,user_346,5G,990.12,6
2024-04-27T00:05:47Z,user_347,5G,320.89,20
2024-04-27T00:05:48Z,user_348,5G,370.45,18
2024-04-27T00:05:49Z,user_349,5G,420.23,16
2024-04-27T00:05:50Z,user_350,5G,470.12,15
2024-04-27T00:05:51Z,user_351,5G,520.89,13
2024-04-27T00:05:52Z,user_352,5G,570.45,12
2024-04-27T00:05:53Z,user_353,5G,620.23,11
2024-04-27T00:05:54Z,user_354,5G,670.12,10
2024-04-27T00:05:55Z,user_355,5G,720.89,9
2024-04-27T00:05:56Z,user_356,5G,770.45,8
2024-04-27T00:05:57Z,user_357,5G,820.23,7
2024-04-27T00:05:58Z,user_358,5G,870.12,6
2024-04-27T00:05:59Z,user_359,5G,920.89,5
2024-04-27T00:06:00Z,user_360,5G,970.45,5
2024-04-27T00:06:01Z,user_361,5G,1000.00,6
2024-04-27T00:06:02Z,user_362,5G,300.12,21
2024-04-27T00:06:03Z,user_363,5G,350.89,19
2024-04-27T00:06:04Z,user_364,5G,400.45,17
2024-04-27T00:06:05Z,user_365,5G,450.23,15
2024-04-27T00:06:06Z,user_366,5G,500.12,14
2024-04-27T00:06:07Z,user_367,5G,550.89,12
2024-04-27T00:06:08Z,user_368,5G,600.45,11
2024-04-27T00:06:09Z,user_369,5G,650.23,10
2024-04-27T00:06:10Z,user_370,5G,700.12,9
2024-04-27T00:06:11Z,user_371,5G,750.67,8
2024-04-27T00:06:12Z,user_372,5G,800.45,7
2024-04-27T00:06:13Z,user_373,5G,850.12,6
2024-04-27T00:06:14Z,user_374,5G,900.89,5
2024-04-27T00:06:15Z,user_375,5G,950.45,5
2024-04-27T00:06:16Z,user_376,5G,990.23,6
2024-04-27T00:06:17Z,user_377,5G,1000.00,7
2024-04-27T00:06:18Z,user_378,5G,480.12,16
2024-04-27T00:06:19Z,user_379,5G,530.89,14
2024-04-27T00:06:20Z,user_380,5G,580.45,13
2024-04-27T00:06:21Z,user_381,5G,620.23,12
2024-04-27T00:06:22Z,user_382,5G,670.12,11
2024-04-27T00:06:23Z,user_383,5G,710.89,10
2024-04-27T00:06:24Z,user_384,5G,750.45,9
2024-04-27T00:06:25Z,user_385,5G,790.23,8
2024-04-27T00:06:26Z,user_386,5G,830.12,7
2024-04-27T00:06:27Z,user_387,5G,870.89,6
2024-04-27T00:06:28Z,user_388,5G,910.45,5
2024-04-27T00:06:29Z,user_389,5G,950.23,5
2024-04-27T00:06:30Z,user_390,5G,990.12,6
2024-04-27T00:06:31Z,user_391,5G,320.89,20
2024-04-27T00:06:32Z,user_392,5G,370.45,18
2024-04-27T00:06:33Z,user_393,5G,420.23,16
2024-04-27T00:06:34Z,user_394,5G,470.12,15
2024-04-27T00:06:35Z,user_395,5G,520.89,13
2024-04-27T00:06:36Z,user_396,5G,570.45,12
2024-04-27T00:06:37Z,user_397,5G,620.23,11
2024-04-27T00:06:38Z,user_398,5G,670.12,10
2024-04-27T00:06:39Z,user_399,5G,720.89,9
2024-04-27T00:06:40Z,user_400,5G,770.45,8
2024-04-27T00:06:41Z,user_401,5G,820.23,7
2024-04-27T00:06:42Z,user_402,5G,870.12,6
2024-04-27T00:06:43Z,user_403,5G,920.89,5
2024-04-27T00:06:44Z,user_404,5G,970.45,5
2024-04-27T00:06:45Z,user_405,5G,1000.00,6
2024-04-27T00:06:46Z,user_406,5G,300.12,21
2024-04-27T00:06:47Z,user_407,5G,350.89,19
2024-04-27T00:06:48Z,user_408,5G,400.45,17
2024-04-27T00:06:49Z,user_409,5G,450.23,15
2024-04-27T00:06:50Z,user_410,5G,500.12,14
2024-04-27T00:06:51Z,user_411,5G,550.89,12
2024-04-27T00:06:52Z,user_412,5G,600.45,11
2024-04-27T00:06:53Z,user_413,5G,650.23,10
2024-04-27T00:06:54Z,user_414,5G,700.12,9
2024-04-27T00:06:55Z,user_415,5G,750.67,8
2024-04-27T00:06:56Z,user_416,5G,800.45,7
2024-04-27T00:06:57Z,user_417,5G,850.12,6
2024-04-27T00:06:58Z,user_418,5G,900.89,5
2024-04-27T00:06:59Z,user_419,5G,950.45,5
2024-04-27T00:07:00Z,user_420,5G,990.23,6
2024-04-27T00:07:01Z,user_421,5G,1000.00,7
2024-04-27T00:07:02Z,user_422,5G,480.12,16
2024-04-27T00:07:03Z,user_423,5G,530.89,14
2024-04-27T00:07:04Z,user_424,5G,580.45,13
2024-04-27T00:07:05Z,user_425,5G,620.23,12
2024-04-27T00:07:06Z,user_426,5G,670.12,11
2024-04-27T00:07:07Z,user_427,5G,710.89,10
2024-04-27T00:07:08Z,user_428,5G,750.45,9
2024-04-27T00:07:09Z,user_429,5G,790.23,8
2024-04-27T00:07:10Z,user_430,5G,830.12,7
2024-04-27T00:07:11Z,user_431,5G,870.89,6
2024-04-27T00:07:12Z,user_432,5G,910.45,5
2024-04-27T00:07:13Z,user_433,5G,950.23,5
2024-04-27T00:07:14Z,user_434,5G,990.12,6
2024-04-27T00:07:15Z,user_435,5G,320.89,20
2024-04-27T00:07:16Z,user_436,5G,370.45,18
2024-04-27T00:07:17Z,user_437,5G,420.23,16
2024-04-27T00:07:18Z,user_438,5G,470.12,15
2024-04-27T00:07:19Z,user_439,5G,520.89,13
2024-04-27T00:07:20Z,user_440,5G,570.45,12
2024-04-27T00:07:21Z,user_441,5G,620.23,11
2024-04-27T00:07:22Z,user_442,5G,670.12,10
2024-04-27T00:07:23Z,user_443,5G,720.89,9
2024-04-27T00:07:24Z,user_444,5G,770.45,8
2024-04-27T00:07:25Z,user_445,5G,820.23,7
2024-04-27T00:07:26Z,user_446,5G,870.12,6
2024-04-27T00:07:27Z,user_447,5G,920.89,5
2024-04-27T00:07:28Z,user_448,5G,970.45,5
2024-04-27T00:07:29Z,user_449,5G,1000.00,6
2024-04-27T00:07:30Z,user_450,5G,300.12,21
2024-04-27T00:07:31Z,user_451,5G,350.89,19
2024-04-27T00:07:32Z,user_452,5G,400.45,17
2024-04-27T00:07:33Z,user_453,5G,450.23,15
2024-04-27T00:07:34Z,user_454,5G,500.12,14
2024-04-27T00:07:35Z,user_455,5G,550.89,12
2024-04-27T00:07:36Z,user_456,5G,600.45,11
2024-04-27T00:07:37Z,user_457,5G,650.23,10
2024-04-27T00:07:38Z,user_458,5G,700.12,9
2024-04-27T00:07:39Z,user_459,5G,750.67,8
2024-04-27T00:07:40Z,user_460,5G,800.45,7
2024-04-27T00:07:41Z,user_461,5G,850.12,6
2024-04-27T00:07:42Z,user_462,5G,900.89,5
2024-04-27T00:07:43Z,user_463,5G,950.45,5
2024-04-27T00:07:44Z,user_464,5G,990.23,6
2024-04-27T00:07:45Z,user_465,5G,1000.00,7
2024-04-27T00:07:46Z,user_466,5G,480.12,16
2024-04-27T00:07:47Z,user_467,5G,530.89,14
2024-04-27T00:07:48Z,user_468,5G,580.45,13
2024-04-27T00:07:49Z,user_469,5G,620.23,12
2024-04-27T00:07:50Z,user_470,5G,670.12,11
2024-04-27T00:07:51Z,user_471,5G,710.89,10
2024-04-27T00:07:52Z,user_472,5G,750.45,9
2024-04-27T00:07:53Z,user_473,5G,790.23,8
2024-04-27T00:07:54Z,user_474,5G,830.12,7
2024-04-27T00:07:55Z,user_475,5G,870.89,6
2024-04-27T00:07:56Z,user_476,5G,910.45,5
2024-04-27T00:07:57Z,user_477,5G,950.23,5
2024-04-27T00:07:58Z,user_478,5G,990.12,6
2024-04-27T00:07:59Z,user_479,5G,320.89,20
2024-04-27T00:08:00Z,user_480,5G,370.45,18
2024-04-27T00:08:01Z,user_481,5G,420.23,16
2024-04-27T00:08:02Z,user_482,5G,470.12,15
2024-04-27T00:08:03Z,user_483,5G,520.89,13
2024-04-27T00:08:04Z,user_484,5G,570.45,12
2024-04-27T00:08:05Z,user_485,5G,620.23,11
2024-04-27T00:08:06Z,user_486,5G,670.12,10
2024-04-27T00:08:07Z,user_487,5G,720.89,9
2024-04-27T00:08:08Z,user_488,5G,770.45,8
2024-04-27T00:08:09Z,user_489,5G,820.23,7
2024-04-27T00:08:10Z,user_490,5G,870.12,6
2024-04-27T00:08:11Z,user_491,5G,920.89,5
2024-04-27T00:08:12Z,user_492,5G,970.45,5
2024-04-27T00:08:13Z,user_493,5G,1000.00,6
2024-04-27T00:08:14Z,user_494,5G,300.12,21
2024-04-27T00:08:15Z,user_495,5G,350.89,19
2024-04-27T00:08:16Z,user_496,5G,400.45,17
2024-04-27T00:08:17Z,user_497,5G,450.23,15
