timestamp,user_id,network_type,throughput_mbps,latency_ms
2024-04-27T00:01:18Z,user_28,5G,120.1,11
2024-04-27T00:01:19Z,user_29,5G,101.0,14
2024-04-27T00:01:20Z,user_30,5G,89.4,16
2024-04-27T00:01:21Z,user_31,5G,115.3,12
2024-04-27T00:01:22Z,user_32,5G,99.3,15
2024-04-27T00:01:23Z,user_33,5G,132.2,10
2024-04-27T00:01:24Z,user_34,5G,94.0,17
2024-04-27T00:01:25Z,user_35,5G,107.6,13
2024-04-27T00:01:26Z,user_36,5G,85.0,19
2024-04-27T00:01:27Z,user_37,5G,120.5,11
2024-04-27T00:01:28Z,user_38,5G,101.8,14
2024-04-27T00:01:29Z,user_39,5G,89.0,16
2024-04-27T00:01:30Z,user_40,5G,115.8,12
2024-04-27T00:01:31Z,user_41,5G,99.6,15
2024-04-27T00:01:32Z,user_42,5G,130.4,10
2024-04-27T00:01:33Z,user_43,5G,93.5,17
2024-04-27T00:01:34Z,user_44,5G,108.3,13
2024-04-27T00:01:35Z,user_45,5G,84.7,19
2024-04-27T00:01:36Z,user_46,5G,120.8,11
2024-04-27T00:01:37Z,user_47,5G,101.2,14
2024-04-27T00:01:38Z,user_48,5G,89.2,16
2024-04-27T00:01:39Z,user_49,5G,115.1,12
2024-04-27T00:01:40Z,user_50,5G,100.8,15
2024-04-27T00:01:41Z,user_1,5G,132.0,9
2024-04-27T00:01:42Z,user_2,5G,94.5,17
2024-04-27T00:01:43Z,user_3,5G,107.9,13
2024-04-27T00:01:44Z,user_4,5G,85.8,19
2024-04-27T00:01:45Z,user_5,5G,120.2,11
2024-04-27T00:01:46Z,user_6,5G,101.5,14
2024-04-27T00:01:47Z,user_7,5G,89.3,16
2024-04-27T00:01:48Z,user_8,5G,115.5,12
2024-04-27T00:01:49Z,user_9,5G,99.8,15
2024-04-27T00:01:50Z,user_10,5G,132.6,10
2024-04-27T00:01:51Z,user_11,5G,93.1,17
2024-04-27T00:01:52Z,user_12,5G,108.1,13
2024-04-27T00:01:53Z,user_13,5G,84.8,19
2024-04-27T00:01:54Z,user_14,5G,120.6,11
2024-04-27T00:01:55Z,user_15,5G,101.1,14
2024-04-27T00:01:56Z,user_16,5G,89.5,16
2024-04-27T00:01:57Z,user_17,5G,115.7,12
2024-04-27T00:01:58Z,user_18,5G,99.4,15
2024-04-27T00:01:59Z,user_19,5G,130.8,10
2024-04-27T00:02:00Z,user_20,5G,94.2,17
2024-04-27T00:02:01Z,user_21,5G,107.7,13
2024-04-27T00:02:02Z,user_22,5G,85.4,19
2024-04-27T00:02:03Z,user_23,5G,120.9,11
2024-04-27T00:02:04Z,user_24,5G,101.6,14
2024-04-27T00:02:05Z,user_25,5G,89.9,16
2024-04-27T00:02:06Z,user_26,5G,115.4,12
2024-04-27T00:02:07Z,user_27,5G,99.0,15
2024-04-27T00:02:08Z,user_28,5G,131.3,10
2024-04-27T00:02:09Z,user_29,5G,93.8,17
2024-04-27T00:02:10Z,user_30,5G,108.4,13
2024-04-27T00:02:11Z,user_31,5G,84.2,19
2024-04-27T00:02:12Z,user_32,5G,121.0,11
2024-04-27T00:02:13Z,user_33,5G,101.3,14
2024-04-27T00:02:14Z,user_34,5G,89.7,16
2024-04-27T00:02:15Z,user_35,5G,115.9,12
2024-04-27T00:02:16Z,user_36,5G,99.5,15
2024-04-27T00:02:17Z,user_37,5G,132.1,10
2024-04-27T00:02:18Z,user_38,5G,93.7,17
2024-04-27T00:02:19Z,user_39,5G,108.6,13
2024-04-27T00:02:20Z,user_40,5G,85.9,19
2024-04-27T00:02:21Z,user_41,5G,120.4,11
2024-04-27T00:02:22Z,user_42,5G,101.9,14
2024-04-27T00:02:23Z,user_43,5G,89.4,16
2024-04-27T00:02:24Z,user_44,5G,115.6,12
2024-04-27T00:02:25Z,user_45,5G,99.7,15
2024-04-27T00:02:26Z,user_46,5G,130.2,10
2024-04-27T00:02:27Z,user_47,5G,94.4,17
2024-04-27T00:02:28Z,user_48,5G,108.0,13
2024-04-27T00:02:29Z,user_49,5G,84.5,19
2024-04-27T00:02:30Z,user_50,5G,120.6,11
2024-04-27T00:02:31Z,user_1,5G,101.0,14
2024-04-27T00:02:32Z,user_2,5G,89.6,16
2024-04-27T00:02:33Z,user_3,5G,115.0,12
2024-04-27T00:02:34Z,user_4,5G,99.5,15
2024-04-27T00:02:35Z,user_5,5G,132.4,10
2024-04-27T00:02:36Z,user_6,5G,93.3,17
2024-04-27T00:02:37Z,user_7,5G,107.8,13
2024-04-27T00:02:38Z,user_8,5G,85.6,19
2024-04-27T00:02:39Z,user_9,5G,120.9,11
2024-04-27T00:02:40Z,user_10,5G,101.4,14
2024-04-27T00:02:41Z,user_11,5G,89.7,16
2024-04-27T00:02:42Z,user_12,5G,115.4,12
2024-04-27T00:02:43Z,user_13,5G,99.1,15
2024-04-27T00:02:44Z,user_14,5G,130.7,10
2024-04-27T00:02:45Z,user_15,5G,94.9,17
2024-04-27T00:02:46Z,user_16,5G,107.5,13
2024-04-27T00:02:47Z,user_17,5G,84.3,19
2024-04-27T00:02:48Z,user_18,5G,121.1,11
2024-04-27T00:02:49Z,user_19,5G,100.5,14
2024-04-27T00:02:50Z,user_20,5G,89.2,16
2024-04-27T00:02:51Z,user_21,5G,115.3,12
2024-04-27T00:02:52Z,user_22,5G,99.7,15
2024-04-27T00:02:53Z,user_23,5G,131.0,10
2024-04-27T00:02:54Z,user_24,5G,93.2,17
2024-04-27T00:02:55Z,user_25,5G,108.2,13
2024-04-27T00:02:56Z,user_26,5G,84.5,19
2024-04-27T00:02:57Z,user_27,5G,120.7,11
2024-04-27T00:02:58Z,user_28,5G,101.5,14
2024-04-27T00:02:59Z,user_29,5G,89.8,16
2024-04-27T00:03:00Z,user_30,5G,115.2,12
2024-04-27T00:03:01Z,user_31,5G,99.3,15
2024-04-27T00:03:02Z,user_32,5G,132.3,10
2024-04-27T00:03:03Z,user_33,5G,94.1,17
2024-04-27T00:03:04Z,user_34,5G,107.9,13
2024-04-27T00:03:05Z,user_35,5G,85.7,19
2024-04-27T00:03:06Z,user_36,5G,120.3,11
2024-04-27T00:03:07Z,user_37,5G,101.1,14
2024-04-27T00:03:08Z,user_38,5G,89.6,16
2024-04-27T00:03:09Z,user_39,5G,115.8,12
2024-04-27T00:03:10Z,user_40,5G,99.9,15
2024-04-27T00:03:11Z,user_41,5G,130.1,10
2024-04-27T00:03:12Z,user_42,5G,93.6,17
2024-04-27T00:03:13Z,user_43,5G,108.3,13
2024-04-27T00:03:14Z,user_44,5G,84.9,19
2024-04-27T00:03:15Z,user_45,5G,120.0,11
2024-04-27T00:03:16Z,user_46,5G,101.7,14
2024-04-27T00:03:17Z,user_47,5G,89.3,16
2024-04-27T00:03:18Z,user_48,5G,115.1,12
2024-04-27T00:03:19Z,user_49,5G,99.6,15
2024-04-27T00:03:20Z,user_50,5G,131.2,10
2024-04-27T00:03:21Z,user_1,5G,93.9,17
2024-04-27T00:03:22Z,user_2,5G,108.0,13
2024-04-27T00:03:23Z,user_3,5G,84.7,19
2024-04-27T00:03:24Z,user_4,5G,120.5,11
2024-04-27T00:03:25Z,user_5,5G,101.3,14
2024-04-27T00:03:26Z,user_6,5G,89.7,16
2024-04-27T00:03:27Z,user_7,5G,115.6,12
2024-04-27T00:03:28Z,user_8,5G,99.1,15
2024-04-27T00:03:29Z,user_9,5G,130.5,10
2024-04-27T00:03:30Z,user_10,5G,94.3,17
2024-04-27T00:03:31Z,user_11,5G,107.5,13
2024-04-27T00:03:32Z,user_12,5G,85.2,19
2024-04-27T00:03:33Z,user_13,5G,121.0,11
2024-04-27T00:03:34Z,user_14,5G,100.9,14
2024-04-27T00:03:35Z,user_15,5G,89.4,16
2024-04-27T00:03:36Z,user_16,5G,115.3,12
2024-04-27T00:03:37Z,user_17,5G,99.5,15
2024-04-27T00:03:38Z,user_18,5G,131.1,10
2024-04-27T00:03:39Z,user_19,5G,93.7,17
2024-04-27T00:03:40Z,user_20,5G,108.6,13
2024-04-27T00:03:41Z,user_21,5G,85.9,19
2024-04-27T00:03:42Z,user_22,5G,120.2,11
2024-04-27T00:03:43Z,user_23,5G,101.2,14
2024-04-27T00:03:44Z,user_24,5G,89.6,16
2024-04-27T00:03:45Z,user_25,5G,115.9,12
2024-04-27T00:03:46Z,user_26,5G,99.3,15
2024-04-27T00:03:47Z,user_27,5G,132.4,10
2024-04-27T00:03:48Z,user_28,5G,94.0,17
2024-04-27T00:03:49Z,user_29,5G,107.7,13
2024-04-27T00:03:50Z,user_30,5G,84.8,19
2024-04-27T00:03:51Z,user_31,5G,120.8,11
2024-04-27T00:03:52Z,user_32,5G,100.8,14
2024-04-27T00:03:53Z,user_33,5G,89.1,16
2024-04-27T00:03:54Z,user_34,5G,115.4,12
2024-04-27T00:03:55Z,user_35,5G,98.9,15
2024-04-27T00:03:56Z,user_36,5G,131.5,10
2024-04-27T00:03:57Z,user_37,5G,93.4,17
2024-04-27T00:03:58Z,user_38,5G,108.2,13
2024-04-27T00:03:59Z,user_39,5G,85.7,19
2024-04-27T00:04:00Z,user_40,5G,120.1,11
2024-04-27T00:04:01Z,user_41,5G,101.6,14
2024-04-27T00:04:02Z,user_42,5G,89.5,16
2024-04-27T00:04:03Z,user_43,5G,115.7,12
2024-04-27T00:04:04Z,user_44,5G,99.3,15
2024-04-27T00:04:05Z,user_45,5G,130.6,10
2024-04-27T00:04:06Z,user_46,5G,94.1,17
2024-04-27T00:04:07Z,user_47,5G,107.9,13
2024-04-27T00:04:08Z,user_48,5G,84.6,19
2024-04-27T00:04:09Z,user_49,5G,120.9,11
2024-04-27T00:04:10Z,user_50,5G,101.3,14
2024-04-27T00:04:11Z,user_1,5G,89.7,16
2024-04-27T00:04:12Z,user_2,5G,115.2,12
2024-04-27T00:04:13Z,user_3,5G,99.0,15
2024-04-27T00:04:14Z,user_4,5G,132.3,10
2024-04-27T00:04:15Z,user_5,5G,93.3,17
2024-04-27T00:04:16Z,user_6,5G,107.7,13
2024-04-27T00:04:17Z,user_7,5G,85.5,19
2024-04-27T00:04:18Z,user_8,5G,120.6,11
2024-04-27T00:04:19Z,user_9,5G,101.1,14
2024-04-27T00:04:20Z,user_10,5G,89.0,16
2024-04-27T00:04:21Z,user_11,5G,115.8,12
2024-04-27T00:04:22Z,user_12,5G,99.9,15
2024-04-27T00:04:23Z,user_13,5G,131.4,10
2024-04-27T00:04:24Z,user_14,5G,93.6,17
2024-04-27T00:04:25Z,user_15,5G,108.2,13
2024-04-27T00:04:26Z,user_16,5G,84.9,19
2024-04-27T00:04:27Z,user_17,5G,120.7,11
2024-04-27T00:04:28Z,user_18,5G,101.5,14
2024-04-27T00:04:29Z,user_19,5G,89.4,16
2024-04-27T00:04:30Z,user_20,5G,115.0,12
2024-04-27T00:04:31Z,user_21,5G,99.4,15
2024-04-27T00:04:32Z,user_22,5G,130.3,10
2024-04-27T00:04:33Z,user_23,5G,94.0,17
2024-04-27T00:04:34Z,user_24,5G,108.0,13
2024-04-27T00:04:35Z,user_25,5G,84.7,19
2024-04-27T00:04:36Z,user_26,5G,120.2,11
2024-04-27T00:04:37Z,user_27,5G,101.7,14
2024-04-27T00:04:38Z,user_28,5G,89.1,16
2024-04-27T00:04:39Z,user_29,5G,115.5,12
2024-04-27T00:04:40Z,user_30,5G,99.8,15
2024-04-27T00:04:41Z,user_31,5G,131.0,10
2024-04-27T00:04:42Z,user_32,5G,93.4,17
2024-04-27T00:04:43Z,user_33,5G,107.2,13
2024-04-27T00:04:44Z,user_34,5G,85.3,19
2024-04-27T00:04:45Z,user_35,5G,120.4,11
2024-04-27T00:04:46Z,user_36,5G,101.2,14
2024-04-27T00:04:47Z,user_37,5G,89.7,16
2024-04-27T00:04:48Z,user_38,5G,115.9,12
2024-04-27T00:04:49Z,user_39,5G,99.0,15
2024-04-27T00:04:50Z,user_40,5G,130.8,10
2024-04-27T00:04:51Z,user_41,5G,94.2,17
2024-04-27T00:04:52Z,user_42,5G,107.6,13
2024-04-27T00:04:53Z,user_43,5G,84.6,19
2024-04-27T00:04:54Z,user_44,5G,120.9,11
2024-04-27T00:04:55Z,user_45,5G,101.5,14
2024-04-27T00:04:56Z,user_46,5G,89.3,16
2024-04-27T00:04:57Z,user_47,5G,115.2,12
2024-04-27T00:04:58Z,user_48,5G,99.7,15
2024-04-27T00:04:59Z,user_49,5G,132.0,10
2024-04-27T00:05:00Z,user_50,5G,93.8,17
