timestamp,user_id,network_type,throughput_mbps,latency_ms
2024-04-27T00:00:54Z,user_054,5G,280.1,6.1
2024-04-27T00:00:55Z,user_055,5G,160.3,10.7
2024-04-27T00:00:56Z,user_056,5G,140.5,11.7
2024-04-27T00:00:57Z,user_057,5G,230.4,7.2
2024-04-27T00:00:58Z,user_058,5G,215.1,8.6
2024-04-27T00:00:59Z,user_059,5G,290.3,5.6
2024-04-27T00:01:00Z,user_060,5G,120.9,12.6
2024-04-27T00:01:01Z,user_061,5G,180.8,9.3
2024-04-27T00:01:02Z,user_062,5G,300.0,5.0
2024-04-27T00:01:03Z,user_063,5G,170.3,10.0
2024-04-27T00:01:04Z,user_064,5G,125.2,12.2
2024-04-27T00:01:05Z,user_065,5G,240.5,6.6
2024-04-27T00:01:06Z,user_066,5G,195.7,8.5
2024-04-27T00:01:07Z,user_067,5G,310.2,4.5
2024-04-27T00:01:08Z,user_068,5G,135.0,11.9
2024-04-27T00:01:09Z,user_069,5G,205.0,7.3
2024-04-27T00:01:10Z,user_070,5G,185.3,9.1
2024-04-27T00:01:11Z,user_071,5G,265.8,6.3
2024-04-27T00:01:12Z,user_072,5G,155.0,10.4
2024-04-27T00:01:13Z,user_073,5G,130.4,12.5
2024-04-27T00:01:14Z,user_074,5G,235.6,7.4
2024-04-27T00:01:15Z,user_075,5G,210.1,8.0
2024-04-27T00:01:16Z,user_076,5G,280.3,5.5
2024-04-27T00:01:17Z,user_077,5G,115.5,13.3
2024-04-27T00:01:18Z,user_078,5G,175.9,10.3
2024-04-27T00:01:19Z,user_079,5G,300.8,4.7
2024-04-27T00:01:20Z,user_080,5G,180.5,9.2
2024-04-27T00:01:21Z,user_081,5G,220.7,7.9
2024-04-27T00:01:22Z,user_082,5G,140.6,11.4
2024-04-27T00:01:23Z,user_083,5G,305.5,4.6
2024-04-27T00:01:24Z,user_084,5G,190.9,8.7
2024-04-27T00:01:25Z,user_085,5G,100.8,14.9
2024-04-27T00:01:26Z,user_086,5G,245.0,6.5
2024-04-27T00:01:27Z,user_087,5G,165.7,10.8
2024-04-27T00:01:28Z,user_088,5G,330.7,4.3
2024-04-27T00:01:29Z,user_089,5G,150.2,11.2
2024-04-27T00:01:30Z,user_090,5G,215.4,7.6
2024-04-27T00:01:31Z,user_091,5G,195.6,8.3
2024-04-27T00:01:32Z,user_092,5G,275.9,6.2
2024-04-27T00:01:33Z,user_093,5G,160.7,10.1
2024-04-27T00:01:34Z,user_094,5G,140.1,12.0
2024-04-27T00:01:35Z,user_095,5G,230.7,7.3
2024-04-27T00:01:36Z,user_096,5G,215.9,8.5
2024-04-27T00:01:37Z,user_097,5G,290.0,5.7
2024-04-27T00:01:38Z,user_098,5G,120.1,12.8
2024-04-27T00:01:39Z,user_099,5G,180.7,9.3
2024-04-27T00:01:40Z,user_100,5G,300.5,4.9
2024-04-27T00:01:41Z,user_101,5G,170.2,10.0
2024-04-27T00:01:42Z,user_102,5G,125.5,12.3
2024-04-27T00:01:43Z,user_103,5G,240.9,6.6
2024-04-27T00:01:44Z,user_104,5G,195.3,8.6
2024-04-27T00:01:45Z,user_105,5G,310.0,4.4
2024-04-27T00:01:46Z,user_106,5G,135.2,11.7
2024-04-27T00:01:47Z,user_107,5G,205.3,7.3
2024-04-27T00:01:48Z,user_108,5G,185.1,9.0
2024-04-27T00:01:49Z,user_109,5G,265.4,6.1
2024-04-27T00:01:50Z,user_110,5G,155.3,10.6
2024-04-27T00:01:51Z,user_111,5G,130.7,12.4
2024-04-27T00:01:52Z,user_112,5G,235.2,7.2
2024-04-27T00:01:53Z,user_113,5G,210.4,8.1
2024-04-27T00:01:54Z,user_114,5G,280.9,5.4
2024-04-27T00:01:55Z,user_115,5G,115.2,13.2
2024-04-27T00:01:56Z,user_116,5G,175.3,10.2
2024-04-27T00:01:57Z,user_117,5G,300.2,4.5
2024-04-27T00:01:58Z,user_118,5G,180.9,9.1
2024-04-27T00:01:59Z,user_119,5G,220.5,7.7
2024-04-27T00:02:00Z,user_120,5G,140.9,11.5
2024-04-27T00:02:01Z,user_121,5G,305.9,4.4
2024-04-27T00:02:02Z,user_122,5G,190.6,8.5
2024-04-27T00:02:03Z,user_123,5G,100.9,15.0
2024-04-27T00:02:04Z,user_124,5G,245.5,6.4
2024-04-27T00:02:05Z,user_125,5G,165.5,10.7
2024-04-27T00:02:06Z,user_126,5G,330.3,4.2
2024-04-27T00:02:07Z,user_127,5G,150.1,11.0
2024-04-27T00:02:08Z,user_128,5G,215.7,7.5
2024-04-27T00:02:09Z,user_129,5G,195.9,8.2
2024-04-27T00:02:10Z,user_130,5G,275.5,6.0
2024-04-27T00:02:11Z,user_131,5G,160.9,10.3
2024-04-27T00:02:12Z,user_132,5G,140.3,11.9
2024-04-27T00:02:13Z,user_133,5G,230.1,7.1
2024-04-27T00:02:14Z,user_134,5G,215.3,8.5
2024-04-27T00:02:15Z,user_135,5G,289.8,5.5
2024-04-27T00:02:16Z,user_136,5G,120.3,12.5
2024-04-27T00:02:17Z,user_137,5G,180.1,9.0
2024-04-27T00:02:18Z,user_138,5G,299.7,4.8
2024-04-27T00:02:19Z,user_139,5G,170.7,9.8
2024-04-27T00:02:20Z,user_140,5G,125.9,12.1
2024-04-27T00:02:21Z,user_141,5G,240.0,6.7
2024-04-27T00:02:22Z,user_142,5G,195.0,8.3
2024-04-27T00:02:23Z,user_143,5G,309.5,4.3
2024-04-27T00:02:24Z,user_144,5G,135.8,11.6
2024-04-27T00:02:25Z,user_145,5G,204.9,7.1
2024-04-27T00:02:26Z,user_146,5G,185.6,8.9
2024-04-27T00:02:27Z,user_147,5G,265.0,6.2
2024-04-27T00:02:28Z,user_148,5G,155.7,10.5
2024-04-27T00:02:29Z,user_149,5G,130.5,12.3
2024-04-27T00:02:30Z,user_150,5G,234.8,7.3
2024-04-27T00:02:31Z,user_151,5G,209.7,8.2
2024-04-27T00:02:32Z,user_152,5G,280.6,5.6
2024-04-27T00:02:33Z,user_153,5G,115.9,13.4
2024-04-27T00:02:34Z,user_154,5G,175.1,10.1
2024-04-27T00:02:35Z,user_155,5G,300.1,4.6
2024-04-27T00:02:36Z,user_156,5G,180.3,9.3
2024-04-27T00:02:37Z,user_157,5G,220.9,7.8
2024-04-27T00:02:38Z,user_158,5G,141.1,11.3
2024-04-27T00:02:39Z,user_159,5G,306.0,4.5
2024-04-27T00:02:40Z,user_160,5G,190.3,8.4
2024-04-27T00:02:41Z,user_161,5G,101.1,14.8
2024-04-27T00:02:42Z,user_162,5G,245.3,6.3
2024-04-27T00:02:43Z,user_163,5G,165.1,10.6
2024-04-27T00:02:44Z,user_164,5G,331.0,4.1
2024-04-27T00:02:45Z,user_165,5G,150.7,10.9
2024-04-27T00:02:46Z,user_166,5G,215.2,7.7
2024-04-27T00:02:47Z,user_167,5G,195.2,8.1
2024-04-27T00:02:48Z,user_168,5G,275.1,6.0
2024-04-27T00:02:49Z,user_169,5G,161.0,10.2
2024-04-27T00:02:50Z,user_170,5G,140.0,11.8
2024-04-27T00:02:51Z,user_171,5G,230.5,7.0
2024-04-27T00:02:52Z,user_172,5G,215.0,8.4
2024-04-27T00:02:53Z,user_173,5G,289.9,5.4
2024-04-27T00:02:54Z,user_174,5G,120.5,12.4
2024-04-27T00:02:55Z,user_175,5G,180.4,9.1
2024-04-27T00:02:56Z,user_176,5G,299.9,4.7
2024-04-27T00:02:57Z,user_177,5G,170.5,9.7
2024-04-27T00:02:58Z,user_178,5G,125.0,12.2
2024-04-27T00:02:59Z,user_179,5G,240.1,6.8
2024-04-27T00:03:00Z,user_180,5G,195.5,8.2
2024-04-27T00:03:01Z,user_181,5G,309.7,4.2
2024-04-27T00:03:02Z,user_182,5G,135.4,11.5
2024-04-27T00:03:03Z,user_183,5G,204.7,7.2
2024-04-27T00:03:04Z,user_184,5G,185.0,8.8
2024-04-27T00:03:05Z,user_185,5G,265.6,6.3
2024-04-27T00:03:06Z,user_186,5G,155.8,10.4
2024-04-27T00:03:07Z,user_187,5G,130.3,12.6
2024-04-27T00:03:08Z,user_188,5G,235.4,7.1
2024-04-27T00:03:09Z,user_189,5G,210.6,8.3
2024-04-27T00:03:10Z,user_190,5G,280.4,5.5
2024-04-27T00:03:11Z,user_191,5G,115.7,13.1
2024-04-27T00:03:12Z,user_192,5G,175.7,10.0
2024-04-27T00:03:13Z,user_193,5G,300.4,4.5
2024-04-27T00:03:14Z,user_194,5G,180.8,9.2
2024-04-27T00:03:15Z,user_195,5G,220.8,7.6
2024-04-27T00:03:16Z,user_196,5G,141.3,11.2
2024-04-27T00:03:17Z,user_197,5G,306.3,4.4
2024-04-27T00:03:18Z,user_198,5G,190.1,8.6
2024-04-27T00:03:19Z,user_199,5G,101.3,14.7
2024-04-27T00:03:20Z,user_200,5G,245.8,6.5
2024-04-27T00:03:21Z,user_201,5G,165.6,10.8
2024-04-27T00:03:22Z,user_202,5G,330.5,4.3
2024-04-27T00:03:23Z,user_203,5G,150.5,11.1
2024-04-27T00:03:24Z,user_204,5G,215.8,7.4
2024-04-27T00:03:25Z,user_205,5G,195.4,8.5
2024-04-27T00:03:26Z,user_206,5G,275.4,6.0
2024-04-27T00:03:27Z,user_207,5G,160.5,10.6
2024-04-27T00:03:28Z,user_208,5G,140.7,11.8
2024-04-27T00:03:29Z,user_209,5G,230.8,7.2
2024-04-27T00:03:30Z,user_210,5G,215.7,8.3
2024-04-27T00:03:31Z,user_211,5G,290.1,5.6
2024-04-27T00:03:32Z,user_212,5G,120.7,12.3
2024-04-27T00:03:33Z,user_213,5G,180.6,9.1
2024-04-27T00:03:34Z,user_214,5G,300.6,4.7
2024-04-27T00:03:35Z,user_215,5G,170.0,9.8
2024-04-27T00:03:36Z,user_216,5G,125.7,12.0
2024-04-27T00:03:37Z,user_217,5G,240.4,6.7
2024-04-27T00:03:38Z,user_218,5G,195.8,8.4
2024-04-27T00:03:39Z,user_219,5G,310.3,4.6
2024-04-27T00:03:40Z,user_220,5G,135.1,11.4
2024-04-27T00:03:41Z,user_221,5G,205.1,7.2
2024-04-27T00:03:42Z,user_222,5G,185.2,8.7
2024-04-27T00:03:43Z,user_223,5G,265.7,6.3
2024-04-27T00:03:44Z,user_224,5G,155.1,10.5
2024-04-27T00:03:45Z,user_225,5G,130.0,12.4
2024-04-27T00:03:46Z,user_226,5G,235.3,7.3
2024-04-27T00:03:47Z,user_227,5G,210.3,8.0
2024-04-27T00:03:48Z,user_228,5G,280.7,5.5
2024-04-27T00:03:49Z,user_229,5G,115.1,13.1
2024-04-27T00:03:50Z,user_230,5G,175.6,10.1
2024-04-27T00:03:51Z,user_231,5G,299.8,4.6
2024-04-27T00:03:52Z,user_232,5G,180.2,9.0
2024-04-27T00:03:53Z,user_233,5G,220.6,7.5
2024-04-27T00:03:54Z,user_234,5G,141.0,11.3
2024-04-27T00:03:55Z,user_235,5G,306.1,4.4
2024-04-27T00:03:56Z,user_236,5G,190.8,8.5
2024-04-27T00:03:57Z,user_237,5G,101.2,14.6
2024-04-27T00:03:58Z,user_238,5G,245.6,6.4
2024-04-27T00:03:59Z,user_239,5G,165.3,10.7
2024-04-27T00:04:00Z,user_240,5G,330.4,4.3
2024-04-27T00:04:01Z,user_241,5G,150.3,11.0
2024-04-27T00:04:02Z,user_242,5G,215.9,7.6
2024-04-27T00:04:03Z,user_243,5G,195.5,8.1
2024-04-27T00:04:04Z,user_244,5G,275.7,6.0
2024-04-27T00:04:05Z,user_245,5G,160.4,10.3
2024-04-27T00:04:06Z,user_246,5G,140.4,11.7
2024-04-27T00:04:07Z,user_247,5G,230.6,7.1
2024-04-27T00:04:08Z,user_248,5G,215.2,8.4
2024-04-27T00:04:09Z,user_249,5G,289.7,5.5
2024-04-27T00:04:10Z,user_250,5G,120.8,12.4
2024-04-27T00:04:11Z,user_251,5G,180.0,9.1
2024-04-27T00:04:12Z,user_252,5G,300.7,4.8
2024-04-27T00:04:13Z,user_253,5G,170.1,10.0
2024-04-27T00:04:14Z,user_254,5G,125.1,12.0
2024-04-27T00:04:15Z,user_255,5G,240.2,6.6
2024-04-27T00:04:16Z,user_256,5G,195.1,8.2
2024-04-27T00:04:17Z,user_257,5G,310.4,4.3
2024-04-27T00:04:18Z,user_258,5G,135.3,11.6
2024-04-27T00:04:19Z,user_259,5G,204.8,7.0
2024-04-27T00:04:20Z,user_260,5G,185.4,8.7
2024-04-27T00:04:21Z,user_261,5G,265.3,6.5
2024-04-27T00:04:22Z,user_262,5G,155.6,10.5
2024-04-27T00:04:23Z,user_263,5G,130.6,12.1
2024-04-27T00:04:24Z,user_264,5G,235.1,7.4
2024-04-27T00:04:25Z,user_265,5G,210.2,8.3
2024-04-27T00:04:26Z,user_266,5G,280.5,5.7
2024-04-27T00:04:27Z,user_267,5G,115.3,13.3
2024-04-27T00:04:28Z,user_268,5G,175.2,10.2
2024-04-27T00:04:29Z,user_269,5G,300.3,4.5
2024-04-27T00:04:30Z,user_270,5G,180.6,9.1
2024-04-27T00:04:31Z,user_271,5G,220.4,7.8
2024-04-27T00:04:32Z,user_272,5G,141.2,11.4
2024-04-27T00:04:33Z,user_273,5G,306.2,4.3
2024-04-27T00:04:34Z,user_274,5G,190.7,8.4
2024-04-27T00:04:35Z,user_275,5G,101.0,14.9
2024-04-27T00:04:36Z,user_276,5G,245.4,6.6
2024-04-27T00:04:37Z,user_277,5G,165.4,10.7
2024-04-27T00:04:38Z,user_278,5G,330.2,4.1
2024-04-27T00:04:39Z,user_279,5G,150.4,11.1
2024-04-27T00:04:40Z,user_280,5G,215.3,7.6
2024-04-27T00:04:41Z,user_281,5G,195.6,8.3
2024-04-27T00:04:42Z,user_282,5G,275.2,6.1
2024-04-27T00:04:43Z,user_283,5G,160.8,10.4
2024-04-27T00:04:44Z,user_284,5G,140.2,11.6
2024-04-27T00:04:45Z,user_285,5G,230.9,7.2
2024-04-27T00:04:46Z,user_286,5G,215.5,8.1
2024-04-27T00:04:47Z,user_287,5G,289.5,5.4
2024-04-27T00:04:48Z,user_288,5G,120.6,12.2
2024-04-27T00:04:49Z,user_289,5G,180.2,9.0
2024-04-27T00:04:50Z,user_290,5G,300.1,4.7
2024-04-27T00:04:51Z,user_291,5G,170.3,9.9
2024-04-27T00:04:52Z,user_292,5G,125.4,12.3
2024-04-27T00:04:53Z,user_293,5G,240.7,6.7
2024-04-27T00:04:54Z,user_294,5G,195.2,8.5
2024-04-27T00:04:55Z,user_295,5G,309.9,4.4
2024-04-27T00:04:56Z,user_296,5G,135.5,11.8
2024-04-27T00:04:57Z,user_297,5G,204.6,7.1
2024-04-27T00:04:58Z,user_298,5G,185.5,8.9
2024-04-27T00:04:59Z,user_299,5G,265.1,6.3
2024-04-27T00:05:00Z,user_300,5G,155.4,10.5
2024-04-27T00:05:01Z,user_301,5G,130.2,12.2
2024-04-27T00:05:02Z,user_302,5G,235.5,7.3
2024-04-27T00:05:03Z,user_303,5G,210.0,8.3
2024-04-27T00:05:04Z,user_304,5G,280.1,5.4
2024-04-27T00:05:05Z,user_305,5G,115.4,13.1
2024-04-27T00:05:06Z,user_306,5G,175.0,10.0
2024-04-27T00:05:07Z,user_307,5G,300.0,4.6
2024-04-27T00:05:08Z,user_308,5G,180.4,9.2
2024-04-27T00:05:09Z,user_309,5G,220.2,7.7
2024-04-27T00:05:10Z,user_310,5G,141.4,11.4
2024-04-27T00:05:11Z,user_311,5G,306.4,4.5
2024-04-27T00:05:12Z,user_312,5G,190.0,8.5
2024-04-27T00:05:13Z,user_313,5G,101.4,14.7
2024-04-27T00:05:14Z,user_314,5G,245.7,6.6
2024-04-27T00:05:15Z,user_315,5G,165.0,10.7
2024-04-27T00:05:16Z,user_316,5G,330.6,4.2
2024-04-27T00:05:17Z,user_317,5G,150.0,11.0
2024-04-27T00:05:18Z,user_318,5G,215.1,7.5
2024-04-27T00:05:19Z,user_319,5G,195.0,8.2
2024-04-27T00:05:20Z,user_320,5G,275.0,6.1
2024-04-27T00:05:21Z,user_321,5G,160.0,10.4
2024-04-27T00:05:22Z,user_322,5G,140.5,11.7
2024-04-27T00:05:23Z,user_323,5G,230.0,7.1
2024-04-27T00:05:24Z,user_324,5G,215.0,8.4
2024-04-27T00:05:25Z,user_325,5G,289.5,5.3
2024-04-27T00:05:26Z,user_326,5G,121.0,12.6
2024-04-27T00:05:27Z,user_327,5G,180.0,9.1
2024-04-27T00:05:28Z,user_328,5G,299.6,4.7
2024-04-27T00:05:29Z,user_329,5G,170.5,9.9
2024-04-27T00:05:30Z,user_330,5G,125.3,12.0
2024-04-27T00:05:31Z,user_331,5G,240.0,6.7
2024-04-27T00:05:32Z,user_332,5G,195.7,8.3
2024-04-27T00:05:33Z,user_333,5G,309.8,4.2
2024-04-27T00:05:34Z,user_334,5G,135.0,11.5
2024-04-27T00:05:35Z,user_335,5G,204.5,7.1
2024-04-27T00:05:36Z,user_336,5G,185.0,8.8
2024-04-27T00:05:37Z,user_337,5G,265.6,6.1
2024-04-27T00:05:38Z,user_338,5G,155.6,10.5
2024-04-27T00:05:39Z,user_339,5G,130.5,12.3
2024-04-27T00:05:40Z,user_340,5G,235.3,7.2
2024-04-27T00:05:41Z,user_341,5G,210.7,8.4
2024-04-27T00:05:42Z,user_342,5G,280.2,5.6
2024-04-27T00:05:43Z,user_343,5G,115.3,13.1
2024-04-27T00:05:44Z,user_344,5G,175.8,10.1
2024-04-27T00:05:45Z,user_345,5G,300.4,4.5
2024-04-27T00:05:46Z,user_346,5G,180.7,9.2
2024-04-27T00:05:47Z,user_347,5G,220.3,7.7
2024-04-27T00:05:48Z,user_348,5G,141.0,11.3
2024-04-27T00:05:49Z,user_349,5G,306.0,4.4
2024-04-27T00:05:50Z,user_350,5G,190.4,8.6
2024-04-27T00:05:51Z,user_351,5G,101.4,14.8
2024-04-27T00:05:52Z,user_352,5G,245.9,6.5
2024-04-27T00:05:53Z,user_353,5G,165.1,10.7
2024-04-27T00:05:54Z,user_354,5G,330.7,4.2
2024-04-27T00:05:55Z,user_355,5G,150.7,11.0
2024-04-27T00:05:56Z,user_356,5G,215.1,7.6
2024-04-27T00:05:57Z,user_357,5G,195.0,8.1
2024-04-27T00:05:58Z,user_358,5G,275.4,6.0
2024-04-27T00:05:59Z,user_359,5G,160.6,10.3
2024-04-27T00:06:00Z,user_360,5G,140.3,11.7
2024-04-27T00:06:01Z,user_361,5G,230.8,7.2
2024-04-27T00:06:02Z,user_362,5G,215.6,8.3
2024-04-27T00:06:03Z,user_363,5G,289.8,5.4
2024-04-27T00:06:04Z,user_364,5G,120.4,12.3
2024-04-27T00:06:05Z,user_365,5G,180.3,9.0
2024-04-27T00:06:06Z,user_366,5G,300.2,4.7
2024-04-27T00:06:07Z,user_367,5G,170.2,9.9
2024-04-27T00:06:08Z,user_368,5G,125.6,12.1
2024-04-27T00:06:09Z,user_369,5G,240.3,6.6
2024-04-27T00:06:10Z,user_370,5G,195.3,8.4
2024-04-27T00:06:11Z,user_371,5G,309.6,4.4
2024-04-27T00:06:12Z,user_372,5G,135.7,11.5
2024-04-27T00:06:13Z,user_373,5G,204.7,7.2
2024-04-27T00:06:14Z,user_374,5G,185.2,8.8
2024-04-27T00:06:15Z,user_375,5G,265.5,6.1
2024-04-27T00:06:16Z,user_376,5G,155.7,10.5
2024-04-27T00:06:17Z,user_377,5G,130.4,12.3
2024-04-27T00:06:18Z,user_378,5G,235.0,7.1
2024-04-27T00:06:19Z,user_379,5G,210.5,8.3
2024-04-27T00:06:20Z,user_380,5G,280.3,5.5
2024-04-27T00:06:21Z,user_381,5G,115.6,13.2
2024-04-27T00:06:22Z,user_382,5G,175.4,10.0
2024-04-27T00:06:23Z,user_383,5G,300.3,4.6
2024-04-27T00:06:24Z,user_384,5G,180.5,9.1
2024-04-27T00:06:25Z,user_385,5G,220.9,7.7
2024-04-27T00:06:26Z,user_386,5G,141.3,11.3
2024-04-27T00:06:27Z,user_387,5G,306.5,4.3
2024-04-27T00:06:28Z,user_388,5G,190.2,8.6
2024-04-27T00:06:29Z,user_389,5G,101.1,14.7
2024-04-27T00:06:30Z,user_390,5G,245.1,6.5
2024-04-27T00:06:31Z,user_391,5G,165.2,10.7
2024-04-27T00:06:32Z,user_392,5G,330.1,4.2
2024-04-27T00:06:33Z,user_393,5G,150.6,11.1
2024-04-27T00:06:34Z,user_394,5G,215.4,7.6
2024-04-27T00:06:35Z,user_395,5G,195.3,8.4
2024-04-27T00:06:36Z,user_396,5G,275.2,6.1
2024-04-27T00:06:37Z,user_397,5G,160.3,10.3
2024-04-27T00:06:38Z,user_398,5G,140.6,11.5
2024-04-27T00:06:39Z,user_399,5G,230.4,7.2
2024-04-27T00:06:40Z,user_400,5G,215.3,8.2
2024-04-27T00:06:41Z,user_401,5G,289.4,5.5
2024-04-27T00:06:42Z,user_402,5G,120.8,12.5
2024-04-27T00:06:43Z,user_403,5G,180.9,9.0
2024-04-27T00:06:44Z,user_404,5G,299.7,4.8
2024-04-27T00:06:45Z,user_405,5G,170.0,9.9
2024-04-27T00:06:46Z,user_406,5G,125.5,12.3
2024-04-27T00:06:47Z,user_407,5G,240.1,6.7
2024-04-27T00:06:48Z,user_408,5G,195.4,8.3
2024-04-27T00:06:49Z,user_409,5G,309.6,4.5
2024-04-27T00:06:50Z,user_410,5G,135.9,11.6
2024-04-27T00:06:51Z,user_411,5G,204.4,7.1
2024-04-27T00:06:52Z,user_412,5G,185.3,8.7
2024-04-27T00:06:53Z,user_413,5G,265.2,6.4
2024-04-27T00:06:54Z,user_414,5G,155.5,10.6
2024-04-27T00:06:55Z,user_415,5G,130.0,12.5
2024-04-27T00:06:56Z,user_416,5G,235.6,7.3
2024-04-27T00:06:57Z,user_417,5G,210.1,8.2
2024-04-27T00:06:58Z,user_418,5G,280.8,5.6
2024-04-27T00:06:59Z,user_419,5G,115.0,13.0
2024-04-27T00:07:00Z,user_420,5G,175.5,10.1
